Prediction_Certainty_Threshold,Precision,Cumulative Percent of Records,True Positives,False Positives,Negatives,net_gain,net_gain_per_batter_tested
0.6100000000000002,0.7264043193853182,0.13466492818266665,27984.0,10540.0,247549.0,345.20000000000005,0.008960647907797738
0.6200000000000002,0.7345879487328191,0.1205496499145323,25333.0,9153.0,251587.0,351.35,0.010188192309922867
0.6300000000000002,0.7440005188740433,0.10779066881530239,22942.0,7894.0,255237.0,357.70000000000005,0.0116000778311065
0.6400000000000002,0.754905184698016,0.09567138457666399,20661.0,6708.0,258704.0,362.2499999999999,0.013235777704702396
0.6500000000000002,0.7652950955943475,0.08410440691711556,18413.0,5647.0,262013.0,355.95000000000005,0.014794264339152121
0.6600000000000003,0.776569875554284,0.07331345495730111,16287.0,4686.0,265100.0,345.75,0.01648548133314261
0.6700000000000003,0.788453111305872,0.06381587916370997,14394.0,3862.0,267817.0,333.5,0.018267966695880808
0.6800000000000003,0.7976816367897638,0.055185214962614436,12593.0,3194.0,270286.0,310.25000000000006,0.01965224551846456
0.6900000000000003,0.8102737709743891,0.04749836580173592,11010.0,2578.0,272485.0,292.7,0.021541065646158375
0.7000000000000003,0.8214502822405558,0.04025196365962534,9459.0,2056.0,274558.0,267.35,0.02321754233608337
0.7100000000000003,0.8323846310225655,0.0343898235764997,8189.0,1649.0,276235.0,244.55000000000004,0.02485769465338484
0.7200000000000003,0.8433044961618131,0.028688481611336965,6921.0,1286.0,277866.0,217.45000000000002,0.026495674424271965
0.7300000000000003,0.8558977338756537,0.02406378791427363,5892.0,992.0,279189.0,195.40000000000003,0.02838466008134806
0.7400000000000003,0.866852077177125,0.020110251579142386,4987.0,766.0,280320.0,172.75,0.030027811576568746
0.7500000000000003,0.8774630541871922,0.017030618059026892,4275.0,597.0,281201.0,154.05,0.03161945812807882
0.7600000000000003,0.8839024390243903,0.014332006166258262,3624.0,476.0,281973.0,133.60000000000002,0.032585365853658545
0.7700000000000004,0.892416225749559,0.011892069506734295,3036.0,366.0,282671.0,115.20000000000002,0.033862433862433865
0.7800000000000004,0.8995449772488624,0.009986961369999965,2570.0,287.0,283216.0,99.8,0.034931746587329365
0.7900000000000004,0.9020576131687242,0.008494335361953069,2192.0,238.0,283643.0,85.80000000000001,0.03530864197530865
0.8000000000000004,0.9012224938875305,0.007148525026828816,1843.0,202.0,284028.0,71.95,0.03518337408312958
0.8100000000000004,0.9077468953282082,0.005911078640766517,1535.0,156.0,284382.0,61.15,0.036162034299231226
0.8200000000000004,0.9095550692924872,0.00479248303754636,1247.0,124.0,284702.0,49.95,0.03643326039387309
0.8300000000000004,0.9139307897071872,0.003939553890090991,1030.0,97.0,284946.0,41.8,0.03708961845607808
0.8400000000000004,0.9268018018018018,0.003104102798935936,823.0,65.0,285185.0,34.650000000000006,0.039020270270270274
0.8500000000000004,0.9343794579172611,0.002450423493304157,655.0,46.0,285372.0,28.15,0.04015691868758916
0.8600000000000004,0.9424460431654677,0.0019435598605950228,524.0,32.0,285517.0,23.000000000000004,0.04136690647482015
0.8700000000000004,0.9387755102040817,0.001541564565687779,414.0,27.0,285632.0,18.000000000000004,0.040816326530612256
0.8800000000000004,0.94579945799458,0.0012898805549632437,349.0,20.0,285704.0,15.45,0.04186991869918699
0.8900000000000005,0.9512987012987013,0.0010766482680994011,293.0,15.0,285765.0,13.15,0.042694805194805195
0.9000000000000005,0.9617021276595744,0.0008214686461148028,226.0,9.0,285838.0,10.4,0.04425531914893617
0.9100000000000005,0.9526627218934911,0.0005907583029506455,161.0,8.0,285904.0,7.250000000000001,0.04289940828402367
0.9200000000000005,0.945054945054945,0.00031810062466573215,86.0,5.0,285982.0,3.8,0.041758241758241756
0.9300000000000005,0.9607843137254902,0.00017827617426321253,49.0,2.0,286022.0,2.25,0.04411764705882353
0.9400000000000005,1.0,7.69034477213858e-05,22.0,0.0,286051.0,1.1,0.05
0.9500000000000005,1.0,1.7478056300314953e-05,5.0,0.0,286068.0,0.25,0.05
