Prediction_Certainty_Threshold,Precision,Cumulative Percent of Records,True Positives,False Positives,Negatives,net_gain,net_gain_per_batter_tested
0.8500000000000004,0.9361856417693981,0.0048204479276268645,1291.0,88.0,284694.0,55.75,0.04042784626540972
0.8600000000000004,0.9420289855072463,0.003859154831109542,1040.0,64.0,284969.0,45.6,0.04130434782608696
0.8700000000000004,0.9461009174311926,0.003048173018774928,825.0,47.0,285201.0,36.55,0.041915137614678896
0.8800000000000004,0.9572519083969465,0.002289625375341259,627.0,28.0,285418.0,28.55,0.04358778625954199
0.8900000000000005,0.9628180039138943,0.0017862573538921884,492.0,19.0,285562.0,22.700000000000003,0.044422700587084155
0.9000000000000005,0.9640102827763496,0.0013597927801645034,375.0,14.0,285684.0,17.35,0.04460154241645244
0.9100000000000005,0.9583333333333334,0.0010906307131396532,299.0,13.0,285761.0,13.65,0.043750000000000004
0.9200000000000005,0.9621848739495799,0.0008319554798949918,229.0,9.0,285835.0,10.55,0.04432773109243698
0.9300000000000005,0.9775280898876404,0.0006222188042912124,174.0,4.0,285895.0,8.3,0.046629213483146074
0.9400000000000005,0.9739130434782609,0.00040199529490724396,112.0,3.0,285958.0,5.300000000000001,0.046086956521739136
0.9500000000000005,0.9836065573770492,0.00021323228686384243,60.0,1.0,286012.0,2.9,0.047540983606557376
