"","pitcher","batter","batter_name","pitcher_name"
"2499",457918,592206,"Nick Castellanos","J.A. Happ"
"2500",457918,502110,"J.D. Martinez","J.A. Happ"
"2501",457918,400121,"Victor Martinez","J.A. Happ"
"2502",457918,457708,"Justin Upton","J.A. Happ"
"2503",592454,578428,"Jose Iglesias","Thomas Kahnle"
"2504",592454,457708,"Justin Upton","Thomas Kahnle"
"2505",592454,457727,"Cameron Maybin","Thomas Kahnle"
"2506",592454,408234,"Miguel Cabrera","Thomas Kahnle"
"2507",592454,502110,"J.D. Martinez","Thomas Kahnle"
"2508",592454,449107,"Mike Aviles","Thomas Kahnle"
"2509",592454,435079,"Ian Kinsler","Thomas Kahnle"
"2510",592454,400121,"Victor Martinez","Thomas Kahnle"
"2511",425856,435079,"Ian Kinsler","Gavin Floyd"
"2512",425856,457727,"Cameron Maybin","Gavin Floyd"
"2513",425856,592206,"Nick Castellanos","Gavin Floyd"
"2514",425856,408234,"Miguel Cabrera","Gavin Floyd"
"2515",425856,578428,"Jose Iglesias","Gavin Floyd"
"2516",425856,400121,"Victor Martinez","Gavin Floyd"
"2517",425856,457708,"Justin Upton","Gavin Floyd"
"2518",425856,543510,"James McCann","Gavin Floyd"
"2519",545357,400121,"Victor Martinez","Matthew Purke"
"2520",545357,502110,"J.D. Martinez","Matthew Purke"
"2521",545357,435079,"Ian Kinsler","Matthew Purke"
"2522",545357,461865,"Andrew Romine","Matthew Purke"
"2523",545357,457708,"Justin Upton","Matthew Purke"
"2524",545357,457727,"Cameron Maybin","Matthew Purke"
"2525",545357,543510,"James McCann","Matthew Purke"
"2526",545357,578428,"Jose Iglesias","Matthew Purke"
"2527",501381,408234,"Miguel Cabrera","Michael Pineda"
"2528",501381,408234,"Miguel Cabrera","Michael Pineda"
"2529",501381,449107,"Mike Aviles","Michael Pineda"
"2530",501381,457708,"Justin Upton","Michael Pineda"
"2531",501381,592206,"Nick Castellanos","Michael Pineda"
"2532",501381,408234,"Miguel Cabrera","Michael Pineda"
"2533",501381,457727,"Cameron Maybin","Michael Pineda"
"2534",501381,400121,"Victor Martinez","Michael Pineda"
"2535",501381,457454,"Jarrod Saltalamacchia","Michael Pineda"
"2536",501381,457454,"Jarrod Saltalamacchia","Michael Pineda"
"2537",501381,400121,"Victor Martinez","Michael Pineda"
"2538",501381,457727,"Cameron Maybin","Michael Pineda"
"2539",501381,578428,"Jose Iglesias","Michael Pineda"
"2540",501381,457727,"Cameron Maybin","Michael Pineda"
"2541",501381,502110,"J.D. Martinez","Michael Pineda"
"2542",501381,502110,"J.D. Martinez","Michael Pineda"
"2543",501381,457708,"Justin Upton","Michael Pineda"
"2544",501381,502110,"J.D. Martinez","Michael Pineda"
"2545",501381,400121,"Victor Martinez","Michael Pineda"
"2546",501381,592206,"Nick Castellanos","Michael Pineda"
"2547",501381,578428,"Jose Iglesias","Michael Pineda"
"2548",501381,592206,"Nick Castellanos","Michael Pineda"
"2549",501381,449107,"Mike Aviles","Michael Pineda"
"2550",457915,578428,"Jose Iglesias","Javy Guerra"
"2551",457915,628356,"Jungho Kang","Javy Guerra"
"2552",457915,516782,"Starling Marte","Javy Guerra"
"2553",457915,446481,"Sean Rodriguez","Javy Guerra"
"2554",457915,457454,"Jarrod Saltalamacchia","Javy Guerra"
"2555",457915,457708,"Justin Upton","Javy Guerra"
"2556",457915,400121,"Victor Martinez","Javy Guerra"
"2557",457915,543281,"Josh Harrison","Javy Guerra"
"2558",457915,459964,"Matthew Joyce","Javy Guerra"
"2559",457915,455755,"Chris Stewart","Javy Guerra"
"2560",457915,457727,"Cameron Maybin","Javy Guerra"
"2561",457915,455755,"Chris Stewart","Javy Guerra"
"2562",457915,592206,"Nick Castellanos","Javy Guerra"
"2563",457915,446481,"Sean Rodriguez","Javy Guerra"
"2564",502046,542208,"Carlos Perez","Jeff Locke"
"2565",502046,468504,"Jhoulys Chacin","Jeff Locke"
"2566",502046,453203,"Shane Robinson","Jeff Locke"
"2567",502046,405395,"Albert Pujols","Jeff Locke"
"2568",502046,542208,"Carlos Perez","Jeff Locke"
"2569",502046,543068,"C.J. Cron","Jeff Locke"
"2570",502046,545361,"Mike Trout","Jeff Locke"
"2571",502046,405395,"Albert Pujols","Jeff Locke"
"2572",502046,594777,"Kole Calhoun","Jeff Locke"
"2573",502046,468504,"Jhoulys Chacin","Jeff Locke"
"2574",502046,405395,"Albert Pujols","Jeff Locke"
"2575",502046,463610,"Gregorio Petit","Jeff Locke"
"2576",502046,545361,"Mike Trout","Jeff Locke"
"2577",502046,488862,"Yunel Escobar","Jeff Locke"
"2578",502046,545361,"Mike Trout","Jeff Locke"
"2579",502046,542208,"Carlos Perez","Jeff Locke"
"2580",502046,543213,"Johnny Giavotella","Jeff Locke"
"2581",502046,463610,"Gregorio Petit","Jeff Locke"
"2582",502046,488862,"Yunel Escobar","Jeff Locke"
"2583",502046,463610,"Gregorio Petit","Jeff Locke"
"2584",502046,543213,"Johnny Giavotella","Jeff Locke"
"2585",502046,488862,"Yunel Escobar","Jeff Locke"
"2586",502046,543213,"Johnny Giavotella","Jeff Locke"
"2587",502046,453203,"Shane Robinson","Jeff Locke"
"2588",502046,594777,"Kole Calhoun","Jeff Locke"
"2589",502046,594777,"Kole Calhoun","Jeff Locke"
"2590",434538,545361,"Mike Trout","Francisco Liriano"
"2591",434538,405395,"Albert Pujols","Francisco Liriano"
"2592",434538,488862,"Yunel Escobar","Francisco Liriano"
"2593",434538,594777,"Kole Calhoun","Francisco Liriano"
"2594",434538,488862,"Yunel Escobar","Francisco Liriano"
"2595",434538,463610,"Gregorio Petit","Francisco Liriano"
"2596",434538,405395,"Albert Pujols","Francisco Liriano"
"2597",434538,450308,"Jered Weaver","Francisco Liriano"
"2598",434538,450308,"Jered Weaver","Francisco Liriano"
"2599",434538,594777,"Kole Calhoun","Francisco Liriano"
"2600",434538,543213,"Johnny Giavotella","Francisco Liriano"
"2601",434538,453203,"Shane Robinson","Francisco Liriano"
"2602",434538,545361,"Mike Trout","Francisco Liriano"
"2603",434538,488862,"Yunel Escobar","Francisco Liriano"
"2604",434538,594777,"Kole Calhoun","Francisco Liriano"
"2605",434538,542208,"Carlos Perez","Francisco Liriano"
"2606",434538,543213,"Johnny Giavotella","Francisco Liriano"
"2607",434538,463610,"Gregorio Petit","Francisco Liriano"
"2608",434538,545361,"Mike Trout","Francisco Liriano"
"2609",434538,542208,"Carlos Perez","Francisco Liriano"
"2610",434538,453203,"Shane Robinson","Francisco Liriano"
"2611",434538,405395,"Albert Pujols","Francisco Liriano"
"2612",491703,592885,"Christian Yelich","Neftali Feliz"
"2613",491703,542303,"Marcell Ozuna","Neftali Feliz"
"2614",491703,445988,"Martin Prado","Neftali Feliz"
"2615",491703,400085,"Ichiro Suzuki","Neftali Feliz"
"2616",491703,543213,"Johnny Giavotella","Neftali Feliz"
"2617",491703,445988,"Martin Prado","Neftali Feliz"
"2618",491703,488862,"Yunel Escobar","Neftali Feliz"
"2619",491703,542303,"Marcell Ozuna","Neftali Feliz"
"2620",491703,527043,"Jefry Marte","Neftali Feliz"
"2621",491703,542208,"Carlos Perez","Neftali Feliz"
"2622",543037,542208,"Carlos Perez","Gerrit Cole"
"2623",543037,545361,"Mike Trout","Gerrit Cole"
"2624",543037,453203,"Shane Robinson","Gerrit Cole"
"2625",543037,543213,"Johnny Giavotella","Gerrit Cole"
"2626",543037,405395,"Albert Pujols","Gerrit Cole"
"2627",543037,463610,"Gregorio Petit","Gerrit Cole"
"2628",543037,543068,"C.J. Cron","Gerrit Cole"
"2629",543037,542208,"Carlos Perez","Gerrit Cole"
"2630",543037,545361,"Mike Trout","Gerrit Cole"
"2631",543037,543213,"Johnny Giavotella","Gerrit Cole"
"2632",543037,594777,"Kole Calhoun","Gerrit Cole"
"2633",543037,463610,"Gregorio Petit","Gerrit Cole"
"2634",543037,405395,"Albert Pujols","Gerrit Cole"
"2635",543037,542208,"Carlos Perez","Gerrit Cole"
"2636",543037,463610,"Gregorio Petit","Gerrit Cole"
"2637",543037,488862,"Yunel Escobar","Gerrit Cole"
"2638",543037,542364,"Rafael Ortega","Gerrit Cole"
"2639",543037,542364,"Rafael Ortega","Gerrit Cole"
"2640",543037,405395,"Albert Pujols","Gerrit Cole"
"2641",543037,543213,"Johnny Giavotella","Gerrit Cole"
"2642",543037,502327,"Hector Santiago","Gerrit Cole"
"2643",543037,594777,"Kole Calhoun","Gerrit Cole"
"2644",543037,594777,"Kole Calhoun","Gerrit Cole"
"2645",543037,488862,"Yunel Escobar","Gerrit Cole"
"2646",543037,542364,"Rafael Ortega","Gerrit Cole"
"2647",543037,488862,"Yunel Escobar","Gerrit Cole"
"2648",543037,545361,"Mike Trout","Gerrit Cole"
"2649",543746,405395,"Albert Pujols","Rob Scahill"
"2650",543746,453203,"Shane Robinson","Rob Scahill"
"2651",543746,545361,"Mike Trout","Rob Scahill"
"2652",543746,463610,"Gregorio Petit","Rob Scahill"
"2653",543746,543213,"Johnny Giavotella","Rob Scahill"
"2654",543746,450308,"Jered Weaver","Rob Scahill"
"2655",543746,594777,"Kole Calhoun","Rob Scahill"
"2656",543746,542208,"Carlos Perez","Rob Scahill"
"2657",543746,543213,"Johnny Giavotella","Rob Scahill"
"2658",543746,488862,"Yunel Escobar","Rob Scahill"
"2659",605242,542208,"Carlos Perez","Michael Fulmer"
"2660",605242,545361,"Mike Trout","Michael Fulmer"
"2661",605242,527043,"Jefry Marte","Michael Fulmer"
"2662",605242,429665,"Edwin Encarnacion","Michael Fulmer"
"2663",605242,475253,"Justin Smoak","Michael Fulmer"
"2664",605242,430832,"Jose Bautista","Michael Fulmer"
"2665",605242,463610,"Gregorio Petit","Michael Fulmer"
"2666",605242,518626,"Josh Donaldson","Michael Fulmer"
"2667",605242,543213,"Johnny Giavotella","Michael Fulmer"
"2668",605242,431145,"Russell Martin","Michael Fulmer"
"2669",605242,446381,"Darwin Barney","Michael Fulmer"
"2670",605242,607680,"Kevin Pillar","Michael Fulmer"
"2671",605242,542208,"Carlos Perez","Michael Fulmer"
"2672",605242,543213,"Johnny Giavotella","Michael Fulmer"
"2673",605242,543213,"Johnny Giavotella","Michael Fulmer"
"2674",605242,545361,"Mike Trout","Michael Fulmer"
"2675",605242,545361,"Mike Trout","Michael Fulmer"
"2676",605242,430832,"Jose Bautista","Michael Fulmer"
"2677",605242,542364,"Rafael Ortega","Michael Fulmer"
"2678",605242,431145,"Russell Martin","Michael Fulmer"
"2679",605242,459431,"Michael Saunders","Michael Fulmer"
"2680",605242,581527,"Devon Travis","Michael Fulmer"
"2681",605242,459431,"Michael Saunders","Michael Fulmer"
"2682",605242,430832,"Jose Bautista","Michael Fulmer"
"2683",605242,527043,"Jefry Marte","Michael Fulmer"
"2684",605242,594777,"Kole Calhoun","Michael Fulmer"
"2685",605242,543068,"C.J. Cron","Michael Fulmer"
"2686",605242,542208,"Carlos Perez","Michael Fulmer"
"2687",605242,429665,"Edwin Encarnacion","Michael Fulmer"
"2688",605242,453203,"Shane Robinson","Michael Fulmer"
"2689",605242,475253,"Justin Smoak","Michael Fulmer"
"2690",605242,518626,"Josh Donaldson","Michael Fulmer"
"2691",605242,542364,"Rafael Ortega","Michael Fulmer"
"2692",605242,405395,"Albert Pujols","Michael Fulmer"
"2693",605242,543068,"C.J. Cron","Michael Fulmer"
"2694",605242,527043,"Jefry Marte","Michael Fulmer"
"2695",605242,446381,"Darwin Barney","Michael Fulmer"
"2696",605242,543068,"C.J. Cron","Michael Fulmer"
"2697",605242,429665,"Edwin Encarnacion","Michael Fulmer"
"2698",605242,594777,"Kole Calhoun","Michael Fulmer"
"2699",605242,463610,"Gregorio Petit","Michael Fulmer"
"2700",605242,463610,"Gregorio Petit","Michael Fulmer"
"2701",605242,607680,"Kevin Pillar","Michael Fulmer"
"2702",605242,542364,"Rafael Ortega","Michael Fulmer"
"2703",605242,453203,"Shane Robinson","Michael Fulmer"
"2704",605242,594777,"Kole Calhoun","Michael Fulmer"
"2705",605242,581527,"Devon Travis","Michael Fulmer"
"2706",605242,459431,"Michael Saunders","Michael Fulmer"
"2707",605242,518626,"Josh Donaldson","Michael Fulmer"
"2708",547888,594777,"Kole Calhoun","Masahiro Tanaka"
"2709",547888,542908,"Jett Bandy","Masahiro Tanaka"
"2710",547888,475253,"Justin Smoak","Masahiro Tanaka"
"2711",547888,488862,"Yunel Escobar","Masahiro Tanaka"
"2712",547888,405395,"Albert Pujols","Masahiro Tanaka"
"2713",547888,446381,"Darwin Barney","Masahiro Tanaka"
"2714",547888,581527,"Devon Travis","Masahiro Tanaka"
"2715",547888,463610,"Gregorio Petit","Masahiro Tanaka"
"2716",547888,542908,"Jett Bandy","Masahiro Tanaka"
"2717",547888,594777,"Kole Calhoun","Masahiro Tanaka"
"2718",547888,488862,"Yunel Escobar","Masahiro Tanaka"
"2719",547888,405395,"Albert Pujols","Masahiro Tanaka"
"2720",547888,594777,"Kole Calhoun","Masahiro Tanaka"
"2721",547888,542364,"Rafael Ortega","Masahiro Tanaka"
"2722",547888,463610,"Gregorio Petit","Masahiro Tanaka"
"2723",547888,542364,"Rafael Ortega","Masahiro Tanaka"
"2724",547888,459431,"Michael Saunders","Masahiro Tanaka"
"2725",547888,488862,"Yunel Escobar","Masahiro Tanaka"
"2726",547888,405395,"Albert Pujols","Masahiro Tanaka"
"2727",547888,429665,"Edwin Encarnacion","Masahiro Tanaka"
"2728",547888,543213,"Johnny Giavotella","Masahiro Tanaka"
"2729",547888,543213,"Johnny Giavotella","Masahiro Tanaka"
"2730",547888,542908,"Jett Bandy","Masahiro Tanaka"
"2731",547888,429665,"Edwin Encarnacion","Masahiro Tanaka"
"2732",547888,607680,"Kevin Pillar","Masahiro Tanaka"
"2733",547888,518626,"Josh Donaldson","Masahiro Tanaka"
"2734",547888,543068,"C.J. Cron","Masahiro Tanaka"
"2735",547888,430832,"Jose Bautista","Masahiro Tanaka"
"2736",547888,475253,"Justin Smoak","Masahiro Tanaka"
"2737",547888,446381,"Darwin Barney","Masahiro Tanaka"
"2738",547888,431145,"Russell Martin","Masahiro Tanaka"
"2739",547888,543213,"Johnny Giavotella","Masahiro Tanaka"
"2740",547888,542364,"Rafael Ortega","Masahiro Tanaka"
"2741",547888,543068,"C.J. Cron","Masahiro Tanaka"
"2742",547888,518626,"Josh Donaldson","Masahiro Tanaka"
"2743",547888,581527,"Devon Travis","Masahiro Tanaka"
"2744",547888,431145,"Russell Martin","Masahiro Tanaka"
"2745",547888,518626,"Josh Donaldson","Masahiro Tanaka"
"2746",547888,607680,"Kevin Pillar","Masahiro Tanaka"
"2747",547888,463610,"Gregorio Petit","Masahiro Tanaka"
"2748",547888,488862,"Yunel Escobar","Masahiro Tanaka"
"2749",547888,545361,"Mike Trout","Masahiro Tanaka"
"2750",547888,581527,"Devon Travis","Masahiro Tanaka"
"2751",547888,430832,"Jose Bautista","Masahiro Tanaka"
"2752",547888,545361,"Mike Trout","Masahiro Tanaka"
"2753",547888,431145,"Russell Martin","Masahiro Tanaka"
"2754",547888,430832,"Jose Bautista","Masahiro Tanaka"
"2755",547888,475253,"Justin Smoak","Masahiro Tanaka"
"2756",547888,543068,"C.J. Cron","Masahiro Tanaka"
"2757",547888,459431,"Michael Saunders","Masahiro Tanaka"
"2758",547888,459431,"Michael Saunders","Masahiro Tanaka"
"2759",547888,545361,"Mike Trout","Masahiro Tanaka"
"2760",547888,429665,"Edwin Encarnacion","Masahiro Tanaka"
"2761",517448,594777,"Kole Calhoun","Wilfredo Boscan"
"2762",517448,542208,"Carlos Perez","Wilfredo Boscan"
"2763",517448,542364,"Rafael Ortega","Wilfredo Boscan"
"2764",517448,400085,"Ichiro Suzuki","Wilfredo Boscan"
"2765",517448,545361,"Mike Trout","Wilfredo Boscan"
"2766",517448,527043,"Jefry Marte","Wilfredo Boscan"
"2767",517448,405395,"Albert Pujols","Wilfredo Boscan"
"2768",517448,488862,"Yunel Escobar","Wilfredo Boscan"
"2769",517448,488862,"Yunel Escobar","Wilfredo Boscan"
"2770",517448,543068,"C.J. Cron","Wilfredo Boscan"
"2771",517448,543213,"Johnny Giavotella","Wilfredo Boscan"
"2772",517448,453203,"Shane Robinson","Wilfredo Boscan"
"2773",517448,463610,"Gregorio Petit","Wilfredo Boscan"
"2774",517448,453203,"Shane Robinson","Wilfredo Boscan"
"2775",517448,588751,"Adeiny Hechavarria","Wilfredo Boscan"
"2776",517448,527043,"Jefry Marte","Wilfredo Boscan"
"2777",517448,594777,"Kole Calhoun","Wilfredo Boscan"
"2778",517448,542208,"Carlos Perez","Wilfredo Boscan"
"2779",517448,463610,"Gregorio Petit","Wilfredo Boscan"
"2780",517448,592663,"Jacob Realmuto","Wilfredo Boscan"
"2781",453265,519317,"Giancarlo Stanton","Tony Watson"
"2782",453265,543213,"Johnny Giavotella","Tony Watson"
"2783",453265,453400,"Chris Johnson","Tony Watson"
"2784",453265,542364,"Rafael Ortega","Tony Watson"
"2785",453265,588751,"Adeiny Hechavarria","Tony Watson"
"2786",453265,594777,"Kole Calhoun","Tony Watson"
"2787",453265,545361,"Mike Trout","Tony Watson"
"2788",453265,488862,"Yunel Escobar","Tony Watson"
"2789",453265,518618,"Derek Dietrich","Tony Watson"
"2790",453265,502261,"Cole Gillespie","Tony Watson"
"2791",453265,405395,"Albert Pujols","Tony Watson"
"2792",453265,405395,"Albert Pujols","Tony Watson"
"2793",453265,594777,"Kole Calhoun","Tony Watson"
"2794",453265,545361,"Mike Trout","Tony Watson"
"2795",453265,453203,"Shane Robinson","Tony Watson"
"2796",453343,488862,"Yunel Escobar","Mark Melancon"
"2797",453343,500743,"Miguel Rojas","Mark Melancon"
"2798",453343,592663,"Jacob Realmuto","Mark Melancon"
"2799",453343,453203,"Shane Robinson","Mark Melancon"
"2800",453343,542364,"Rafael Ortega","Mark Melancon"
"2801",453343,588751,"Adeiny Hechavarria","Mark Melancon"
"2802",453172,445988,"Martin Prado","Jared Hughes"
"2803",453172,453895,"Brendan Ryan","Jared Hughes"
"2804",453172,463610,"Gregorio Petit","Jared Hughes"
"2805",453172,400085,"Ichiro Suzuki","Jared Hughes"
"2806",453172,592885,"Christian Yelich","Jared Hughes"
"2807",453172,542208,"Carlos Perez","Jared Hughes"
"2808",453172,519317,"Giancarlo Stanton","Jared Hughes"
"2809",453172,571506,"Justin Bour","Jared Hughes"
"2810",453172,488862,"Yunel Escobar","Jared Hughes"
"2811",605388,502517,"Daniel Murphy","Adam Morgan"
"2812",605388,467092,"Wilson Ramos","Adam Morgan"
"2813",605388,518792,"Jason Heyward","Adam Morgan"
"2814",605388,543685,"Anthony Rendon","Adam Morgan"
"2815",605388,451594,"Dexter Fowler","Adam Morgan"
"2816",605388,572191,"Michael Taylor","Adam Morgan"
"2817",605388,502317,"Chris Heisey","Adam Morgan"
"2818",605388,518792,"Jason Heyward","Adam Morgan"
"2819",605388,502517,"Daniel Murphy","Adam Morgan"
"2820",605388,519203,"Anthony Rizzo","Adam Morgan"
"2821",605388,572191,"Michael Taylor","Adam Morgan"
"2822",605388,150029,"Jayson Werth","Adam Morgan"
"2823",605388,451594,"Dexter Fowler","Adam Morgan"
"2824",605388,624585,"Jorge Soler","Adam Morgan"
"2825",605388,608365,"Addison Russell","Adam Morgan"
"2826",605388,453286,"Max Scherzer","Adam Morgan"
"2827",605388,424325,"David Ross","Adam Morgan"
"2828",605388,543685,"Anthony Rendon","Adam Morgan"
"2829",605388,452657,"Jon Lester","Adam Morgan"
"2830",605388,608365,"Addison Russell","Adam Morgan"
"2831",605388,595879,"Javier Baez","Adam Morgan"
"2832",605388,457787,"Danny Espinosa","Adam Morgan"
"2833",605388,453286,"Max Scherzer","Adam Morgan"
"2834",605388,150029,"Jayson Werth","Adam Morgan"
"2835",605388,572191,"Michael Taylor","Adam Morgan"
"2836",605388,150029,"Jayson Werth","Adam Morgan"
"2837",605388,518792,"Jason Heyward","Adam Morgan"
"2838",605388,624585,"Jorge Soler","Adam Morgan"
"2839",605388,502317,"Chris Heisey","Adam Morgan"
"2840",605388,452657,"Jon Lester","Adam Morgan"
"2841",605388,543685,"Anthony Rendon","Adam Morgan"
"2842",605388,475582,"Ryan Zimmerman","Adam Morgan"
"2843",605388,467092,"Wilson Ramos","Adam Morgan"
"2844",605388,424325,"David Ross","Adam Morgan"
"2845",605388,592178,"Kris Bryant","Adam Morgan"
"2846",605388,453286,"Max Scherzer","Adam Morgan"
"2847",605388,457787,"Danny Espinosa","Adam Morgan"
"2848",605388,502317,"Chris Heisey","Adam Morgan"
"2849",605388,592178,"Kris Bryant","Adam Morgan"
"2850",605388,519203,"Anthony Rizzo","Adam Morgan"
"2851",605388,592178,"Kris Bryant","Adam Morgan"
"2852",605388,452657,"Jon Lester","Adam Morgan"
"2853",605388,502517,"Daniel Murphy","Adam Morgan"
"2854",605388,424325,"David Ross","Adam Morgan"
"2855",605388,502317,"Chris Heisey","Adam Morgan"
"2856",605388,519333,"Matthew Szczur","Adam Morgan"
"2857",605388,467092,"Wilson Ramos","Adam Morgan"
"2858",605388,608365,"Addison Russell","Adam Morgan"
"2859",605388,595879,"Javier Baez","Adam Morgan"
"2860",605388,451594,"Dexter Fowler","Adam Morgan"
"2861",605388,595879,"Javier Baez","Adam Morgan"
"2862",605388,475582,"Ryan Zimmerman","Adam Morgan"
"2863",605388,457787,"Danny Espinosa","Adam Morgan"
"2864",605388,519203,"Anthony Rizzo","Adam Morgan"
"2865",605388,475582,"Ryan Zimmerman","Adam Morgan"
"2866",500724,543685,"Anthony Rendon","Juan Ramirez"
"2867",500724,572191,"Michael Taylor","Juan Ramirez"
"2868",500724,571448,"Nolan Arenado","Juan Ramirez"
"2869",500724,471865,"Carlos Gonzalez","Juan Ramirez"
"2870",500724,467092,"Wilson Ramos","Juan Ramirez"
"2871",500724,150029,"Jayson Werth","Juan Ramirez"
"2872",500724,547180,"Bryce Harper","Juan Ramirez"
"2873",500724,502317,"Chris Heisey","Juan Ramirez"
"2874",500724,502517,"Daniel Murphy","Juan Ramirez"
"2875",500724,467827,"Gerardo Parra","Juan Ramirez"
"2876",500724,519184,"Ben Revere","Juan Ramirez"
"2877",605232,446653,"Jose Lobaton","Brandon Finnegan"
"2878",605232,461829,"Gio Gonzalez","Brandon Finnegan"
"2879",605232,457787,"Danny Espinosa","Brandon Finnegan"
"2880",605232,519184,"Ben Revere","Brandon Finnegan"
"2881",605232,461829,"Gio Gonzalez","Brandon Finnegan"
"2882",605232,457787,"Danny Espinosa","Brandon Finnegan"
"2883",605232,150029,"Jayson Werth","Brandon Finnegan"
"2884",605232,607208,"Trea Turner","Brandon Finnegan"
"2885",605232,457787,"Danny Espinosa","Brandon Finnegan"
"2886",605232,502517,"Daniel Murphy","Brandon Finnegan"
"2887",605232,543685,"Anthony Rendon","Brandon Finnegan"
"2888",605232,547180,"Bryce Harper","Brandon Finnegan"
"2889",605232,547180,"Bryce Harper","Brandon Finnegan"
"2890",605232,446653,"Jose Lobaton","Brandon Finnegan"
"2891",605232,519184,"Ben Revere","Brandon Finnegan"
"2892",605232,607208,"Trea Turner","Brandon Finnegan"
"2893",605232,502517,"Daniel Murphy","Brandon Finnegan"
"2894",605232,519184,"Ben Revere","Brandon Finnegan"
"2895",605232,150029,"Jayson Werth","Brandon Finnegan"
"2896",605232,543685,"Anthony Rendon","Brandon Finnegan"
"2897",605232,543685,"Anthony Rendon","Brandon Finnegan"
"2898",605232,502517,"Daniel Murphy","Brandon Finnegan"
"2899",605232,607208,"Trea Turner","Brandon Finnegan"
"2900",605232,547180,"Bryce Harper","Brandon Finnegan"
"2901",605232,150029,"Jayson Werth","Brandon Finnegan"
"2902",519085,519203,"Anthony Rizzo","Brett Oberholtzer"
"2903",519085,475582,"Ryan Zimmerman","Brett Oberholtzer"
"2904",519085,150029,"Jayson Werth","Brett Oberholtzer"
"2905",519085,467092,"Wilson Ramos","Brett Oberholtzer"
"2906",519085,502517,"Daniel Murphy","Brett Oberholtzer"
"2907",519085,519333,"Matthew Szczur","Brett Oberholtzer"
"2908",519085,608365,"Addison Russell","Brett Oberholtzer"
"2909",519085,592178,"Kris Bryant","Brett Oberholtzer"
"2910",519085,595879,"Javier Baez","Brett Oberholtzer"
"2911",519085,543685,"Anthony Rendon","Brett Oberholtzer"
"2912",573185,519208,"Clint Robinson","Dan Straily"
"2913",573185,502517,"Daniel Murphy","Dan Straily"
"2914",573185,547180,"Bryce Harper","Dan Straily"
"2915",573185,547180,"Bryce Harper","Dan Straily"
"2916",573185,150029,"Jayson Werth","Dan Straily"
"2917",573185,543685,"Anthony Rendon","Dan Straily"
"2918",573185,519184,"Ben Revere","Dan Straily"
"2919",573185,150029,"Jayson Werth","Dan Straily"
"2920",573185,467092,"Wilson Ramos","Dan Straily"
"2921",573185,544931,"Stephen Strasburg","Dan Straily"
"2922",573185,544931,"Stephen Strasburg","Dan Straily"
"2923",573185,519208,"Clint Robinson","Dan Straily"
"2924",573185,150029,"Jayson Werth","Dan Straily"
"2925",573185,543685,"Anthony Rendon","Dan Straily"
"2926",573185,519184,"Ben Revere","Dan Straily"
"2927",573185,467092,"Wilson Ramos","Dan Straily"
"2928",573185,502517,"Daniel Murphy","Dan Straily"
"2929",573185,547180,"Bryce Harper","Dan Straily"
"2930",573185,502517,"Daniel Murphy","Dan Straily"
"2931",573185,457787,"Danny Espinosa","Dan Straily"
"2932",573185,457787,"Danny Espinosa","Dan Straily"
"2933",573185,519184,"Ben Revere","Dan Straily"
"2934",573185,467092,"Wilson Ramos","Dan Straily"
"2935",571561,547180,"Bryce Harper","Tony Cingrani"
"2936",571561,518614,"Daniel Descalso","Tony Cingrani"
"2937",571561,571448,"Nolan Arenado","Tony Cingrani"
"2938",571561,150029,"Jayson Werth","Tony Cingrani"
"2939",571561,518934,"DJ LeMahieu","Tony Cingrani"
"2940",571561,453568,"Charlie Blackmon","Tony Cingrani"
"2941",571561,471865,"Carlos Gonzalez","Tony Cingrani"
"2942",571561,502517,"Daniel Murphy","Tony Cingrani"
"2943",642229,543685,"Anthony Rendon","Daniel Wright"
"2944",642229,572191,"Michael Taylor","Daniel Wright"
"2945",642229,519301,"Sammy Solis","Daniel Wright"
"2946",642229,502517,"Daniel Murphy","Daniel Wright"
"2947",642229,519208,"Clint Robinson","Daniel Wright"
"2948",642229,519184,"Ben Revere","Daniel Wright"
"2949",642229,457787,"Danny Espinosa","Daniel Wright"
"2950",642229,547180,"Bryce Harper","Daniel Wright"
"2951",642229,467092,"Wilson Ramos","Daniel Wright"
"2952",456027,572863,"Dustin Garneau","Ross Ohlendorf"
"2953",456027,457787,"Danny Espinosa","Ross Ohlendorf"
"2954",456027,519184,"Ben Revere","Ross Ohlendorf"
"2955",456027,547180,"Bryce Harper","Ross Ohlendorf"
"2956",456027,519208,"Clint Robinson","Ross Ohlendorf"
"2957",456027,543685,"Anthony Rendon","Ross Ohlendorf"
"2958",456027,596115,"Trevor Story","Ross Ohlendorf"
"2959",456027,519184,"Ben Revere","Ross Ohlendorf"
"2960",456027,572191,"Michael Taylor","Ross Ohlendorf"
"2961",456027,452220,"Stephen Drew","Ross Ohlendorf"
"2962",456027,467827,"Gerardo Parra","Ross Ohlendorf"
"2963",456027,448602,"Mark Reynolds","Ross Ohlendorf"
"2964",456027,502517,"Daniel Murphy","Ross Ohlendorf"
"2965",502028,519184,"Ben Revere","Blake Wood"
"2966",502028,467092,"Wilson Ramos","Blake Wood"
"2967",502028,457787,"Danny Espinosa","Blake Wood"
"2968",502028,543685,"Anthony Rendon","Blake Wood"
"2969",502028,547180,"Bryce Harper","Blake Wood"
"2970",502028,502517,"Daniel Murphy","Blake Wood"
"2971",502028,519208,"Clint Robinson","Blake Wood"
"2972",502028,519208,"Clint Robinson","Blake Wood"
